source,target,weight
오늘의사시미,2명,0.12785072563925362
오늘의사시미,3명,0.1188666205943331
오늘의사시미,4명,0.5936420179682101
오늘의사시미,6명,0.06979958534899793
오늘의사시미,8명,0.033863165169315826
오늘의사시미,10명,0.028334485141672427
오늘의사시미,12명,0.027643400138217002
모나카,2명,0.0718562874251497
모나카,3명,0.08682634730538923
모나카,4명,0.5508982035928144
모나카,6명,0.08083832335329341
모나카,8명,0.0718562874251497
모나카,10명,0.05688622754491018
모나카,12명,0.08083832335329341
우니한판,2명,0.07228915662650602
우니한판,3명,0.08433734939759036
우니한판,4명,0.5903614457831325
우니한판,6명,0.14457831325301204
우니한판,8명,0.04819277108433735
우니한판,10명,0.024096385542168676
우니한판,12명,0.03614457831325301
왕새우 튀김,2명,0.09591836734693877
왕새우 튀김,3명,0.05714285714285714
왕새우 튀김,4명,0.4306122448979592
왕새우 튀김,6명,0.1489795918367347
왕새우 튀김,8명,0.09591836734693877
왕새우 튀김,10명,0.0673469387755102
왕새우 튀김,12명,0.10408163265306122
우삼겹숙주볶음,2명,0.06876790830945559
우삼겹숙주볶음,3명,0.11461318051575932
우삼겹숙주볶음,4명,0.46131805157593125
우삼겹숙주볶음,6명,0.12320916905444126
우삼겹숙주볶음,8명,0.08022922636103152
우삼겹숙주볶음,10명,0.06303724928366762
우삼겹숙주볶음,12명,0.08882521489971347
오늘의초밥,2명,0.11196911196911197
오늘의초밥,3명,0.06177606177606178
오늘의초밥,4명,0.6061776061776062
오늘의초밥,6명,0.09266409266409266
오늘의초밥,8명,0.02702702702702703
오늘의초밥,10명,0.04247104247104247
오늘의초밥,12명,0.05791505791505792
닭가라아케,2명,0.06272189349112427
닭가라아케,3명,0.09822485207100591
닭가라아케,4명,0.4911242603550296
닭가라아케,6명,0.11242603550295859
닭가라아케,8명,0.06272189349112427
닭가라아케,10명,0.06745562130177515
닭가라아케,12명,0.10532544378698225
나가사키짬뽕,2명,0.08514664143803216
나가사키짬뽕,3명,0.12488174077578051
나가사키짬뽕,4명,0.5676442762535477
나가사키짬뽕,6명,0.052980132450331126
나가사키짬뽕,8명,0.046357615894039736
나가사키짬뽕,10명,0.05581835383159887
나가사키짬뽕,12명,0.06717123935666983
연어사시미,2명,0.15112540192926044
연어사시미,3명,0.10932475884244373
연어사시미,4명,0.5884244372990354
연어사시미,6명,0.05466237942122187
연어사시미,8명,0.022508038585209004
연어사시미,10명,0.02572347266881029
연어사시미,12명,0.04823151125401929
명란구이,2명,0.10080645161290322
명란구이,3명,0.07459677419354839
명란구이,4명,0.4798387096774194
