source,target,weight
육사시미,row_fish,0
육사시미,drink,0
육사시미,yukhoe,1
육사시미,fried,0
육사시미,fruit,0
육사시미,soup,0
육사시미,sushi,0
육사시미,rice_bowl,0
육사시미,grilled_fish,0
육사시미,fry,0
육사시미,dry,0
육사시미,snack,0
육사시미,soju_side,0
육사시미,side,0
육사시미,fish_side2,0
육사시미,fish_side,0
육사시미,soup_side,0
오늘의사시미,row_fish,1
오늘의사시미,drink,0
오늘의사시미,yukhoe,0
오늘의사시미,fried,0
오늘의사시미,fruit,0
오늘의사시미,soup,0
오늘의사시미,sushi,0
오늘의사시미,rice_bowl,0
오늘의사시미,grilled_fish,0
오늘의사시미,fry,0
오늘의사시미,dry,0
오늘의사시미,snack,0
오늘의사시미,soju_side,0
오늘의사시미,side,0
오늘의사시미,fish_side2,0
오늘의사시미,fish_side,0
오늘의사시미,soup_side,0
육회덮밥,row_fish,0
육회덮밥,drink,0
육회덮밥,yukhoe,1
육회덮밥,fried,0
육회덮밥,fruit,0
육회덮밥,soup,0
육회덮밥,sushi,0
육회덮밥,rice_bowl,1
육회덮밥,grilled_fish,0
육회덮밥,fry,0
육회덮밥,dry,0
육회덮밥,snack,0
육회덮밥,soju_side,0
육회덮밥,side,0
육회덮밥,fish_side2,0
육회덮밥,fish_side,0
육회덮밥,soup_side,0
진미깡,row_fish,0
진미깡,drink,0
진미깡,yukhoe,0
진미깡,fried,0
진미깡,fruit,0
진미깡,soup,0
진미깡,sushi,0
진미깡,rice_bowl,0
진미깡,grilled_fish,0
진미깡,fry,0
진미깡,dry,1
진미깡,snack,0
진미깡,soju_side,0
진미깡,side,0
진미깡,fish_side2,0
진미깡,fish_side,0
진미깡,soup_side,0
왕새우 튀김,row_fish,0
왕새우 튀김,drink,0
왕새우 튀김,yukhoe,0
왕새우 튀김,fried,1
왕새우 튀김,fruit,0
왕새우 튀김,soup,0
왕새우 튀김,sushi,0
왕새우 튀김,rice_bowl,0
왕새우 튀김,grilled_fish,0
왕새우 튀김,fry,0
왕새우 튀김,dry,0
왕새우 튀김,snack,0
왕새우 튀김,soju_side,0
왕새우 튀김,side,0
왕새우 튀김,fish_side2,0
왕새우 튀김,fish_side,0
왕새우 튀김,soup_side,0
참다랑어 사시미&슈토,row_fish,1
참다랑어 사시미&슈토,drink,0
참다랑어 사시미&슈토,yukhoe,0
