source,target,weight
1인사시미,사케,0.04597701149425287
1인사시미,소주,0.7988505747126436
1인사시미,증류소주,0.034482758620689655
1인사시미,맥주,0.27011494252873564
1인사시미,생맥주,0.13218390804597702
회덮밥,사케,0.045454545454545456
회덮밥,소주,0.75
회덮밥,증류소주,0.045454545454545456
회덮밥,맥주,0.38636363636363635
회덮밥,생맥주,0.13636363636363635
하루토 삼합,사케,0.07936507936507936
하루토 삼합,소주,0.8412698412698413
하루토 삼합,증류소주,0.12698412698412698
하루토 삼합,맥주,0.4126984126984127
하루토 삼합,생맥주,0.19047619047619047
연어머리구이,사케,0.03614457831325301
연어머리구이,소주,0.9036144578313253
연어머리구이,증류소주,0.024096385542168676
연어머리구이,맥주,0.3253012048192771
연어머리구이,생맥주,0.10843373493975904
도미머리구이,사케,0.017391304347826087
도미머리구이,소주,0.8434782608695652
도미머리구이,증류소주,0.043478260869565216
도미머리구이,맥주,0.391304347826087
도미머리구이,생맥주,0.1826086956521739
우니추가,사케,0.11428571428571428
우니추가,소주,0.7428571428571429
우니추가,증류소주,0.11428571428571428
우니추가,맥주,0.22857142857142856
우니추가,생맥주,0.14285714285714285
