source,target,weight
오늘의사시미,우니한판,0.5278754484707119
오늘의사시미,왕새우 튀김,0.49864563157252445
오늘의사시미,우삼겹숙주볶음,0.4245753496509495
오늘의사시미,파인샤벳,0.4189789161167291
오늘의사시미,타코와사비,0.4269848646602327
오늘의사시미,진미깡,0.4187105730221931
오늘의사시미,육사시미,0.45877652625529036
오늘의사시미,육회덮밥,0.48812543688380766
오늘의사시미,오뎅나베,0.4657429533107025
오늘의사시미,육회,0.46390717288554206
오늘의사시미,회덮밥,0.4941935299068434
오늘의사시미,오늘의초밥,0.49016281205631984
오늘의사시미,참다랑어 사시미&슈토,0.4486662998002132
오늘의사시미,우니추가,0.5483148814413974
오늘의사시미,하루토 삼합,0.41579886454869486
오늘의사시미,모나카,0.4463331629387463
오늘의사시미,나가사키짬뽕,0.47303972639707514
오늘의사시미,연어사시미,0.36161201264550435
오늘의사시미,명란구이,0.46035665207376947
오늘의사시미,먹태구이,0.38361257023701384
오늘의사시미,닭가라아케,0.46006342222466556
오늘의사시미,알탕,0.49639091316266304
오늘의사시미,가쓰오우동,0.5281186179945113
오늘의사시미,모듬고로케,0.4443355033115126
오늘의사시미,단새우,0.4334879501537847
오늘의사시미,단새우&우니,0.4843856505545995
오늘의사시미,메로구이,0.45943553993315583
오늘의사시미,매운해물짬뽕,0.4668946014253532
오늘의사시미,새우관자버터야끼,0.4532464515035494
오늘의사시미,1인사시미,0.33417930639447574
오늘의사시미,연어머리구이,0.4600522564469407
오늘의사시미,도미머리구이,0.49859702410636153
우니한판,모나카,0.5116417494466459
우니한판,육사시미,0.5174267252803334
우니한판,우삼겹숙주볶음,0.5085817425907245
우니한판,파인샤벳,0.5176612340390756
우니한판,타코와사비,0.5407236293801492
우니한판,육회,0.45063517871349146
우니한판,육회덮밥,0.5228942805269389
우니한판,진미깡,0.5174723721885655
우니한판,참다랑어 사시미&슈토,0.5307390642360746
우니한판,왕새우 튀김,0.4527279726896769
우니한판,나가사키짬뽕,0.4526115035584665
우니한판,연어사시미,0.4219955918022903
우니한판,명란구이,0.4695027347717417
우니한판,먹태구이,0.45033333264645375
우니한판,닭가라아케,0.5218389080622415
우니한판,알탕,0.5127052918236155
우니한판,가쓰오우동,0.4251939988963748
우니한판,모듬고로케,0.5348255782644397
우니한판,오뎅나베,0.525457536641069
우니한판,오늘의초밥,0.5133964089644673
우니한판,단새우,0.6019709947495062
우니한판,단새우&우니,0.5294654087856372
우니한판,메로구이,0.5333918179310605
우니한판,새우관자버터야끼,0.4835570498205839
우니한판,1인사시미,0.4940039462008119
우니한판,연어머리구이,0.4971549381307818
왕새우 튀김,모나카,0.5461884581977025
왕새우 튀김,우삼겹숙주볶음,0.533719818608999
왕새우 튀김,회덮밥,0.5763458665372595
왕새우 튀김,육회덮밥,0.5234609093992769
왕새우 튀김,타코와사비,0.47497544975551
왕새우 튀김,파인샤벳,0.5192442383774883
왕새우 튀김,하루토 삼합,0.5172884790926372
왕새우 튀김,육사시미,0.5204875529197053
왕새우 튀김,육회,0.5393103364260137
왕새우 튀김,진미깡,0.48246502271301434
왕새우 튀김,참다랑어 사시미&슈토,0.5333986249235975
왕새우 튀김,나가사키짬뽕,0.4819741395395085
왕새우 튀김,연어사시미,0.5135944204882775
왕새우 튀김,명란구이,0.5531955952719794
왕새우 튀김,먹태구이,0.5048996446497741
왕새우 튀김,닭가라아케,0.5548841031197531
왕새우 튀김,알탕,0.5400002065514357
왕새우 튀김,가쓰오우동,0.5255506797933661
왕새우 튀김,모듬고로케,0.5298104616844265
왕새우 튀김,오뎅나베,0.5236010896932076
왕새우 튀김,오늘의초밥,0.5372428166274247
왕새우 튀김,단새우,0.4611151222047947
왕새우 튀김,단새우&우니,0.5239696219666387
왕새우 튀김,메로구이,0.49142793816795494
왕새우 튀김,매운해물짬뽕,0.4826673098117098
왕새우 튀김,새우관자버터야끼,0.4843751093028053
왕새우 튀김,1인사시미,0.4546994070778403
왕새우 튀김,연어머리구이,0.48494548541189053
왕새우 튀김,도미머리구이,0.4946172338569229
우삼겹숙주볶음,모나카,0.5305578402155625
우삼겹숙주볶음,회덮밥,0.5160636528013514
우삼겹숙주볶음,육회덮밥,0.5647792799117599
우삼겹숙주볶음,타코와사비,0.48778459052528345
우삼겹숙주볶음,파인샤벳,0.5289424876270027
우삼겹숙주볶음,하루토 삼합,0.5415407238704444
우삼겹숙주볶음,육회,0.5073601581855309
우삼겹숙주볶음,참다랑어 사시미&슈토,0.4834188094037985
우삼겹숙주볶음,육사시미,0.46384143936310135
우삼겹숙주볶음,진미깡,0.570854090040684
우삼겹숙주볶음,나가사키짬뽕,0.5031582246355413
우삼겹숙주볶음,연어사시미,0.49184683720604805
우삼겹숙주볶음,명란구이,0.5019908856275274
우삼겹숙주볶음,먹태구이,0.5069450382778814
우삼겹숙주볶음,닭가라아케,0.5362150139142131
우삼겹숙주볶음,알탕,0.5243967548763596
우삼겹숙주볶음,가쓰오우동,0.4964699115528485
우삼겹숙주볶음,모듬고로케,0.5429319303300272
우삼겹숙주볶음,오뎅나베,0.4926850678616095
우삼겹숙주볶음,오늘의초밥,0.5123328985348377
우삼겹숙주볶음,단새우,0.4155939047066876
우삼겹숙주볶음,단새우&우니,0.4639911481615887
우삼겹숙주볶음,메로구이,0.47323990619943024
우삼겹숙주볶음,매운해물짬뽕,0.48508315399367274
우삼겹숙주볶음,새우관자버터야끼,0.530765873398388
우삼겹숙주볶음,1인사시미,0.4689326357657866
우삼겹숙주볶음,연어머리구이,0.4510109291897291
우삼겹숙주볶음,도미머리구이,0.47121947345027865
파인샤벳,모나카,0.6288525539884485
파인샤벳,나가사키짬뽕,0.5078060237488908
파인샤벳,연어사시미,0.45705999315776125
파인샤벳,명란구이,0.5383772412042833
파인샤벳,회덮밥,0.5181690270802157
파인샤벳,하루토 삼합,0.39209399599334743
파인샤벳,먹태구이,0.5504875183596797
파인샤벳,닭가라아케,0.5207008736162281
파인샤벳,육사시미,0.46946502367657
파인샤벳,알탕,0.48852434263937417
파인샤벳,가쓰오우동,0.4804216700105945
파인샤벳,모듬고로케,0.5282706973049377
파인샤벳,오뎅나베,0.5149272791841436
파인샤벳,오늘의초밥,0.46870393060959054
파인샤벳,육회,0.5128888667064857
파인샤벳,단새우,0.48352830983377215
파인샤벳,육회덮밥,0.5031896291051557
파인샤벳,단새우&우니,0.4492298047137433
파인샤벳,타코와사비,0.5135526091697085
파인샤벳,메로구이,0.5072734507627227
파인샤벳,매운해물짬뽕,0.5071067434556581
파인샤벳,진미깡,0.561629100887072
파인샤벳,새우관자버터야끼,0.507805750206865
파인샤벳,1인사시미,0.42936789894088206
파인샤벳,연어머리구이,0.5018991264239271
파인샤벳,도미머리구이,0.4921445989444661
파인샤벳,참다랑어 사시미&슈토,0.4207258937029113
타코와사비,모나카,0.5118805639764975
타코와사비,나가사키짬뽕,0.4813810679796767
타코와사비,연어사시미,0.504080972200606
타코와사비,명란구이,0.5017371930461673
타코와사비,먹태구이,0.4286833830476754
타코와사비,닭가라아케,0.5142899970546598
타코와사비,육사시미,0.49823530444777314
타코와사비,알탕,0.5075920433361443
타코와사비,가쓰오우동,0.4225577727080157
타코와사비,모듬고로케,0.5229543009517021
타코와사비,오뎅나베,0.48613556414597314
타코와사비,오늘의초밥,0.5107791608256927
타코와사비,육회,0.5176685977427067
타코와사비,단새우,0.4929301637916668
타코와사비,육회덮밥,0.4626815930028969
타코와사비,단새우&우니,0.4322393951173157
타코와사비,회덮밥,0.5460701827770618
타코와사비,하루토 삼합,0.4573787288673946
타코와사비,메로구이,0.5130749097198218
타코와사비,매운해물짬뽕,0.4577272632131452
타코와사비,새우관자버터야끼,0.49021034717732104
타코와사비,1인사시미,0.48916400907359553
타코와사비,연어머리구이,0.5407236293801492
타코와사비,도미머리구이,0.48359559219310505
타코와사비,참다랑어 사시미&슈토,0.4334125882316888
진미깡,모나카,0.5806307597319957
진미깡,나가사키짬뽕,0.46273634674027164
진미깡,연어사시미,0.4588619813078466
진미깡,명란구이,0.47096437759383425
진미깡,먹태구이,0.5911379157805612
진미깡,닭가라아케,0.48667525718028565
진미깡,육사시미,0.4153010932539593
진미깡,알탕,0.4572407328426349
